,STD_ID_PERSON,STD_N_GENDERESP,Num_Periodo,SSP_ID_CONT_INTERN,SSP_NM_CONT_INESP,SSP_NO_DEFINIDO,CSP_N_AG_CATEGOR,CSP_NM_CATEGORESP,STD_N_WU_TYPEESP,STD_WORK_LOCESP,CSP_N_COLECTIVO,Edad,Nacionalidad,SSP_ID_MINUSVALIA,Activos
3477,1016249,0,1,40,28,0,1,4,40,0,0,34,20,0,1
3478,1016249,0,6,16,4,1,1,4,40,0,2,34,20,0,1
3479,1016249,0,8,16,4,1,1,4,17,0,2,34,20,0,1
3480,1016249,0,5,13,2,1,1,4,40,0,1,34,20,0,1
3481,1016249,0,9,20,43,1,1,4,40,0,2,34,20,0,1
3482,1016249,0,9,20,43,1,1,4,17,0,2,34,20,0,1
3483,1016249,0,2,37,31,1,1,4,40,0,2,34,20,0,1
3484,1016249,0,2,37,31,1,1,4,40,0,2,34,20,0,1
3485,1016249,0,2,37,31,1,1,4,40,0,2,34,20,0,1
3486,1016249,0,2,16,4,1,1,4,40,0,2,34,20,0,1
3487,1016249,0,1,16,4,1,1,4,40,0,2,34,20,0,1
3488,1016249,0,2,16,4,1,1,4,40,0,2,34,20,0,1
3489,1016249,0,1,37,31,1,1,4,40,0,2,34,20,0,1
3490,1016249,0,9,9,36,1,1,4,40,0,1,34,20,0,1
3491,1016249,0,8,20,43,1,1,4,17,0,2,34,20,0,1
3492,1016249,0,10,14,5,1,1,4,40,0,2,34,20,0,1
3493,1016249,0,9,16,4,1,1,4,17,0,2,34,20,0,1
3494,1016249,0,4,13,2,1,1,4,40,0,1,34,20,0,1
3495,1016249,0,11,22,20,1,1,4,40,0,2,34,20,0,1
3496,1016249,0,1,37,31,1,1,4,40,0,2,34,20,0,1
3497,1016249,0,5,16,4,1,1,4,40,0,2,34,20,0,1
3498,1016249,0,1,16,4,1,1,4,40,0,2,34,20,0,1
3499,1016250,0,2,16,4,1,1,4,40,0,2,25,20,0,1
3500,1016250,0,3,16,4,1,1,4,40,0,2,25,20,0,1
3501,1016250,0,2,16,4,1,1,4,40,0,2,25,20,0,1
3502,1016250,0,3,16,4,1,1,4,40,0,2,25,20,0,1
3503,1016250,0,1,16,4,1,1,4,40,0,2,25,20,0,1
3504,1016250,0,1,16,4,1,1,4,40,0,2,25,20,0,1
3505,1016250,0,2,35,10,1,1,4,40,0,2,25,20,0,1
3506,1016250,0,2,16,4,1,1,4,40,0,2,25,20,0,1
3507,1016250,0,1,35,10,1,1,4,40,0,2,25,20,0,1
3508,1016298,1,1,9,36,1,1,2,26,0,1,39,9,0,1
3509,1016328,0,1,16,4,1,1,2,32,0,2,30,9,0,1
3510,1016329,0,1,16,4,1,1,9,31,0,2,48,9,0,1
3511,1016330,0,2,15,1,1,1,2,36,0,0,27,9,0,1
3512,1016330,0,2,9,36,1,1,2,36,0,1,27,9,0,1
3513,1016330,0,1,16,4,1,1,2,36,0,2,27,9,0,1
3514,1016330,0,3,9,36,1,1,2,31,0,1,27,9,0,1
3515,1016331,0,1,16,4,1,1,3,33,0,2,29,9,0,1
3516,1016331,0,1,35,10,1,1,3,33,0,2,29,9,0,1
3517,1016331,0,2,16,4,1,1,3,33,0,2,29,9,0,1
3518,1016331,0,1,16,4,1,1,3,33,0,2,29,9,0,1
3519,1016331,0,1,35,10,1,1,3,33,0,2,29,9,0,1
3520,1016331,0,3,22,20,1,1,3,33,0,2,29,9,0,1
3521,1016331,0,1,16,4,1,1,3,33,0,2,29,9,0,1
3522,1016335,1,2,14,5,1,1,2,36,0,2,27,9,0,1
3523,1016335,1,1,16,4,1,1,2,36,0,2,27,9,0,1
3524,1016336,0,1,16,4,1,1,4,31,0,2,52,9,0,1
3525,1016337,0,8,16,4,1,1,3,11,0,2,25,20,0,1
3526,1016337,0,7,20,43,1,1,3,11,0,2,25,20,0,1
3527,1016337,0,2,16,4,1,1,3,11,0,2,25,20,0,1
3528,1016337,0,1,22,20,1,1,3,11,0,2,25,20,0,1
3529,1016337,0,1,16,4,1,1,3,11,0,2,25,20,0,1
3530,1016337,0,8,20,43,1,1,3,11,0,2,25,20,0,1
3531,1016337,0,7,16,4,1,1,3,11,0,2,25,20,0,1
3532,1016337,0,4,22,20,1,1,3,11,0,2,25,20,0,1
3533,1016337,0,4,37,31,1,1,3,11,0,2,25,20,0,1
3534,1016337,0,2,22,20,1,1,3,11,0,2,25,20,0,1
3535,1016337,0,8,28,18,0,1,3,11,0,0,25,20,0,1
3536,1016337,0,9,16,4,1,1,3,11,0,2,25,20,0,1
3537,1016337,0,4,40,28,0,1,3,11,0,0,25,20,0,1
3538,1016337,0,6,30,34,1,1,3,11,0,1,25,20,0,1
3539,1016337,0,3,9,36,1,1,3,11,0,1,25,20,0,1
3540,1016337,0,9,28,18,0,1,3,11,0,0,25,20,0,1
3541,1016337,0,5,9,36,1,1,3,11,0,1,25,20,0,1
3542,1016337,0,7,30,34,1,1,3,11,0,1,25,20,0,1
3543,1016337,0,6,20,43,1,1,3,11,0,2,25,20,0,1
3544,1016341,0,3,5,12,0,2,8,62,0,0,50,9,0,1
3545,1016341,0,2,37,31,1,2,8,62,0,2,50,9,0,1
3546,1016341,0,3,16,4,1,2,8,62,0,2,50,9,0,1
3547,1016341,0,2,22,20,1,2,8,62,0,2,50,9,0,1
3548,1016341,0,1,16,4,1,2,8,62,0,2,50,9,0,1
3549,1016341,0,3,36,9,1,2,8,62,0,2,50,9,0,1
3550,1016341,0,3,16,4,1,2,8,62,0,2,50,9,0,1
3551,1016341,0,2,16,4,1,2,8,62,0,2,50,9,0,1
3552,1016341,0,3,36,9,1,2,8,62,0,2,50,9,0,1
3553,1016341,0,3,16,4,1,2,8,62,0,2,50,9,0,1
3554,1016341,0,2,16,4,1,2,8,62,0,2,50,9,0,1
3555,1016341,0,3,37,31,1,2,8,62,0,2,50,9,0,1
3556,1016342,0,1,26,16,1,1,4,38,0,0,38,9,0,1
3557,1016342,0,2,22,20,1,1,4,38,0,2,38,9,0,1
3558,1016343,0,1,16,4,1,2,8,62,0,2,48,9,0,1
3559,1016353,0,1,16,4,1,2,8,62,0,2,30,9,0,1
3560,1016354,0,5,22,20,1,1,9,31,0,2,38,9,0,1
3561,1016354,0,7,9,36,1,1,9,31,0,1,38,9,0,1
3562,1016354,0,7,22,20,1,1,9,31,0,2,38,9,0,1
3563,1016354,0,8,9,36,1,1,9,38,0,1,38,9,0,1
3564,1016354,0,8,30,34,1,1,9,38,0,1,38,9,0,1
3565,1016354,0,3,22,20,1,1,9,31,0,2,38,9,0,1
3566,1016354,0,8,42,32,1,1,9,31,0,2,38,9,0,1
3567,1016354,0,4,8,38,1,1,9,31,0,1,38,9,0,1
3568,1016354,0,2,11,6,1,1,9,31,0,0,38,9,0,1
3569,1016354,0,7,22,20,1,1,9,31,0,2,38,9,0,1
3570,1016354,0,1,16,4,1,1,9,31,0,2,38,9,0,1
3571,1016354,0,8,9,36,1,1,9,26,0,1,38,9,0,1
3572,1016354,0,6,22,20,1,1,9,31,0,2,38,9,0,1
3573,1016354,0,6,22,20,1,1,9,31,0,2,38,9,0,1
3574,1016354,0,8,42,32,1,1,9,38,0,2,38,9,0,1
3575,1016354,0,8,9,36,1,1,9,38,0,1,38,9,0,1
3576,1016356,0,3,42,32,1,1,4,14,0,2,28,9,0,1
3577,1016356,0,1,16,4,1,1,4,14,0,2,28,9,0,1
3578,1016356,0,2,22,20,1,1,4,14,0,2,28,9,0,1
3579,1016356,0,3,42,32,1,1,4,14,0,2,28,9,0,1
3580,1016356,0,3,9,36,1,1,4,31,0,1,28,9,0,1
3581,1016356,0,3,22,20,1,1,4,14,0,2,28,9,0,1
3582,1016356,0,2,42,32,1,1,4,14,0,2,28,9,0,1
3583,1016356,0,3,9,36,1,1,4,14,0,1,28,9,0,1
3584,1016357,0,1,16,4,1,1,4,14,0,2,37,9,0,1
3585,1016359,0,1,16,4,1,1,4,14,0,2,33,9,0,1
3586,1016363,0,3,28,18,0,1,4,26,0,0,29,9,0,1
3587,1016363,0,3,9,36,1,1,4,26,0,1,29,9,0,1
3588,1016363,0,1,16,4,1,1,4,32,0,2,29,9,0,1
3589,1016363,0,1,36,9,1,1,4,32,0,2,29,9,0,1
3590,1016363,0,3,18,42,1,1,4,26,0,2,29,9,0,1
3591,1016363,0,3,40,28,0,1,4,26,0,0,29,9,0,1
3592,1016363,0,1,16,4,1,1,4,32,0,2,29,9,0,1
3593,1016363,0,3,40,28,0,1,4,26,0,0,29,9,0,1
3594,1016363,0,2,29,41,1,1,4,32,0,1,29,9,0,1
3595,1016364,0,2,9,36,1,1,4,14,0,1,33,9,0,1
3596,1016364,0,2,8,38,1,1,4,14,0,1,33,9,0,1
3597,1016364,0,1,16,4,1,1,4,14,0,2,33,9,0,1
3598,1016364,0,1,22,20,1,1,4,14,0,2,33,9,0,1
3599,1016364,0,3,20,43,1,1,4,14,0,2,33,9,0,1
3600,1016364,0,3,5,12,0,1,4,14,0,0,33,9,0,1
3601,1016364,0,3,9,36,1,1,4,14,0,1,33,9,0,1
3602,1016364,0,2,20,43,1,1,4,14,0,2,33,9,0,1
3603,1016365,0,3,15,1,1,1,3,33,0,0,27,9,0,1
3604,1016365,0,2,22,20,1,1,3,33,0,2,27,9,0,1
3605,1016365,0,3,20,43,1,1,3,33,0,2,27,9,0,1
3606,1016365,0,2,21,22,1,1,3,33,0,2,27,9,0,1
3607,1016365,0,2,16,4,1,1,3,33,0,2,27,9,0,1
3608,1016365,0,2,20,43,1,1,3,33,0,2,27,9,0,1
3609,1016365,0,3,21,22,1,1,3,33,0,2,27,9,0,1
3610,1016365,0,1,16,4,1,1,3,33,0,2,27,9,0,1
3611,1016365,0,1,35,10,1,1,3,33,0,2,27,9,0,1
3612,1016367,0,2,22,20,1,1,4,31,0,2,25,9,0,1
3613,1016367,0,5,16,4,1,1,4,31,0,2,25,9,0,1
3614,1016367,0,5,40,28,0,1,4,31,0,0,25,9,0,1
3615,1016367,0,3,22,20,1,1,4,31,0,2,25,9,0,1
3616,1016367,0,1,16,4,1,1,4,31,0,2,25,9,0,1
3617,1016367,0,4,40,28,0,1,4,31,0,0,25,9,0,1
3618,1016367,0,5,20,43,1,1,4,31,0,2,25,9,0,1
3619,1016367,0,7,20,43,1,1,4,31,0,2,25,9,0,1
3620,1016367,0,7,14,5,1,1,4,31,0,2,25,9,0,1
3621,1016367,0,5,28,18,0,1,4,31,0,0,25,9,0,1
3622,1016367,0,6,14,5,1,1,4,31,0,2,25,9,0,1
3623,1016367,0,5,40,28,0,1,4,31,0,0,25,9,0,1
3624,1016367,0,4,20,43,1,1,4,31,0,2,25,9,0,1
3625,1016367,0,6,20,43,1,1,4,31,0,2,25,9,0,1
3626,1016367,0,4,22,20,1,1,4,31,0,2,25,9,0,1
3627,1016367,0,3,40,28,0,1,4,31,0,0,25,9,0,1
3628,1016368,0,5,9,36,1,1,9,31,0,1,35,9,0,1
3629,1016368,0,7,9,36,1,1,9,26,0,1,35,9,0,1
3630,1016368,0,3,15,1,1,1,9,31,0,0,35,9,0,1
3631,1016368,0,7,5,12,0,1,9,26,0,0,35,9,0,1
3632,1016368,0,2,22,20,1,1,9,31,0,2,35,9,0,1
3633,1016368,0,2,16,4,1,1,9,31,0,2,35,9,0,1
3634,1016368,0,1,22,20,1,1,9,31,0,2,35,9,0,1
3635,1016368,0,1,16,4,1,1,9,31,0,2,35,9,0,1
3636,1016368,0,4,22,20,1,1,9,31,0,2,35,9,0,1
3637,1016368,0,6,9,36,1,1,9,26,0,1,35,9,0,1
3638,1016369,0,1,1,40,0,2,5,63,0,0,42,5,0,1
3639,1016371,1,1,1,40,0,0,0,60,0,0,38,23,0,1
3640,1016372,0,2,22,20,1,2,8,62,0,2,42,9,0,1
3641,1016372,0,2,5,12,0,2,8,62,0,0,42,9,0,1
3642,1016372,0,1,16,4,1,2,8,62,0,2,42,9,0,1
3643,1016372,0,2,16,4,1,2,8,62,0,2,42,9,0,1
3644,1016372,0,2,16,4,1,2,8,62,0,2,42,9,0,1
3645,1016372,0,1,22,20,1,2,8,62,0,2,42,9,0,1
3646,1016373,0,1,16,4,1,1,3,33,0,2,27,9,0,1
3647,1016373,0,1,35,10,1,1,3,33,0,2,27,9,0,1
3648,1016373,0,1,16,4,1,1,3,33,0,2,27,9,0,1
3649,1016373,0,3,41,25,1,1,3,33,0,2,27,9,0,1
3650,1016373,0,1,16,4,1,1,3,33,0,2,27,9,0,1
3651,1016373,0,2,16,4,1,1,3,33,0,2,27,9,0,1
3652,1016373,0,1,35,10,1,1,3,33,0,2,27,9,0,1
3653,1016373,0,4,22,20,1,1,3,33,0,2,27,9,0,1
3654,1016381,1,1,26,16,1,1,9,38,0,0,57,9,0,1
3655,1016382,1,2,9,36,1,2,8,65,0,1,29,9,0,1
3656,1016382,1,1,16,4,1,2,8,65,0,2,29,9,0,1
3657,1016382,1,3,16,4,1,2,8,65,0,2,29,9,0,1
3658,1016383,1,1,44,24,1,0,0,5,0,2,36,9,0,1
3659,1016383,1,1,39,26,1,0,0,5,0,2,36,9,0,1
3660,1016383,1,1,36,9,1,0,0,5,0,2,36,9,0,1
3661,1016384,0,1,32,7,1,1,2,29,0,0,27,9,0,1
3662,1016384,0,1,11,6,1,1,2,29,0,0,27,9,0,1
3663,1016386,1,1,40,28,0,1,3,33,0,0,26,9,0,1
3664,1016386,1,1,16,4,1,1,3,33,0,2,26,9,0,1
3665,1016386,1,1,16,4,1,1,3,33,0,2,26,9,0,1
3666,1016386,1,1,35,10,1,1,3,33,0,2,26,9,0,1
3667,1016386,1,1,35,10,1,1,3,33,0,2,26,9,0,1
3668,1016387,0,2,15,1,1,2,8,62,0,0,45,9,0,1
3669,1016387,0,1,14,5,1,2,8,62,0,2,45,9,0,1
3670,1016395,1,1,35,10,1,0,0,3,0,2,43,9,0,1
3671,1016396,0,1,16,4,1,0,0,51,0,2,38,23,0,1
3672,1016407,0,2,32,7,1,1,2,38,0,0,29,9,0,1
3673,1016407,0,1,32,7,1,1,2,38,0,0,29,9,0,1
3674,1016407,0,1,40,28,0,1,2,38,0,0,29,9,0,1
3675,1016407,0,1,16,4,1,1,2,38,0,2,29,9,0,1
3676,1016407,0,2,40,28,0,1,2,38,0,0,29,9,0,1
3677,1016412,1,5,16,4,1,2,8,62,0,2,28,9,0,1
3678,1016412,1,9,22,20,1,2,8,62,0,2,28,9,0,1
3679,1016412,1,1,22,20,1,2,8,62,0,2,28,9,0,1
3680,1016412,1,2,22,20,1,2,8,62,0,2,28,9,0,1
3681,1016412,1,3,16,4,1,2,8,62,0,2,28,9,0,1
3682,1016412,1,4,22,20,1,2,8,62,0,2,28,9,0,1
3683,1016412,1,8,16,4,1,2,8,62,0,2,28,9,0,1
3684,1016412,1,3,16,4,1,2,8,62,0,2,28,9,0,1
3685,1016412,1,2,16,4,1,2,8,62,0,2,28,9,0,1
3686,1016412,1,3,22,20,1,2,8,62,0,2,28,9,0,1
3687,1016412,1,3,22,20,1,2,8,62,0,2,28,9,0,1
3688,1016412,1,4,16,4,1,2,8,62,0,2,28,9,0,1
3689,1016412,1,4,22,20,1,2,8,62,0,2,28,9,0,1
3690,1016412,1,2,16,4,1,2,8,62,0,2,28,9,0,1
3691,1016412,1,10,41,25,1,2,8,62,0,2,28,9,0,1
3692,1016412,1,6,22,20,1,2,8,62,0,2,28,9,0,1
3693,1016412,1,6,22,20,1,2,8,62,0,2,28,9,0,1
3694,1016412,1,7,22,20,1,2,8,62,0,2,28,9,0,1
3695,1016412,1,7,22,20,1,2,8,62,0,2,28,9,0,1
3696,1016412,1,10,9,36,1,2,8,62,0,1,28,9,0,1
3697,1016413,1,4,15,1,1,1,9,38,0,0,38,9,0,1
3698,1016413,1,2,8,38,1,1,9,31,0,1,38,9,0,1
3699,1016413,1,4,5,12,0,1,9,31,0,0,38,9,0,1
3700,1016413,1,4,5,12,0,1,9,38,0,0,38,9,0,1
3701,1016413,1,4,15,1,1,1,9,31,0,0,38,9,0,1
3702,1016413,1,3,22,20,1,1,9,38,0,2,38,9,0,1
3703,1016413,1,1,16,4,1,1,9,31,0,2,38,9,0,1
3704,1016413,1,1,22,20,1,1,9,31,0,2,38,9,0,1
3705,1016414,0,1,15,1,1,1,2,21,0,0,31,9,0,1
3706,1016415,0,8,38,14,1,1,4,38,0,2,24,13,0,1
3707,1016415,0,4,36,9,1,1,4,38,0,2,24,13,0,1
3708,1016415,0,8,41,25,1,1,4,38,0,2,24,13,0,1
3709,1016415,0,1,16,4,1,1,4,38,0,2,24,13,0,1
3710,1016415,0,3,16,4,1,1,4,38,0,2,24,13,0,1
3711,1016415,0,4,28,18,0,1,4,38,0,0,24,13,0,1
3712,1016415,0,6,41,25,1,1,4,31,0,2,24,13,0,1
3713,1016415,0,5,22,20,1,1,4,38,0,2,24,13,0,1
3714,1016415,0,4,16,4,1,1,4,38,0,2,24,13,0,1
3715,1016415,0,2,16,4,1,1,4,38,0,2,24,13,0,1
3716,1016415,0,2,16,4,1,1,4,38,0,2,24,13,0,1
3717,1016415,0,1,16,4,1,1,4,38,0,2,24,13,0,1
3718,1016415,0,6,41,25,1,1,4,31,0,2,24,13,0,1
3719,1016415,0,8,41,25,1,1,4,38,0,2,24,13,0,1
3720,1016415,0,7,38,14,1,1,4,31,0,2,24,13,0,1
3721,1016415,0,7,41,25,1,1,4,31,0,2,24,13,0,1
3722,1016415,0,8,35,10,1,1,4,38,0,2,24,13,0,1
3723,1016415,0,7,41,25,1,1,4,31,0,2,24,13,0,1
3724,1016415,0,6,38,14,1,1,4,31,0,2,24,13,0,1
3725,1016416,0,1,16,4,1,1,4,14,0,2,44,9,0,1
3726,1016416,0,3,40,28,0,1,4,31,0,0,44,9,0,1
3727,1016416,0,4,40,28,0,1,4,38,0,0,44,9,0,1
3728,1016416,0,3,40,28,0,1,4,38,0,0,44,9,0,1
3729,1016416,0,3,30,34,1,1,4,38,0,1,44,9,0,1
3730,1016416,0,4,30,34,1,1,4,38,0,1,44,9,0,1
3731,1016416,0,3,40,28,0,1,4,38,0,0,44,9,0,1
3732,1016416,0,3,14,5,1,1,4,31,0,2,44,9,0,1
3733,1016416,0,2,8,38,1,1,4,31,0,1,44,9,0,1
3734,1016417,0,1,15,1,1,1,2,38,0,0,30,23,0,1
3735,1016418,0,1,35,10,1,0,0,46,0,2,34,9,0,1
3736,1016420,0,3,35,10,1,1,3,33,0,2,31,9,0,1
3737,1016420,0,3,16,4,1,1,3,33,0,2,31,9,0,1
3738,1016420,0,2,29,41,1,1,3,33,0,1,31,9,0,1
3739,1016420,0,1,18,42,1,1,3,33,0,2,31,9,0,1
3740,1016420,0,1,22,20,1,1,3,33,0,2,31,9,0,1
3741,1016420,0,3,16,4,1,1,3,33,0,2,31,9,0,1
3742,1016421,1,1,22,20,1,2,8,62,0,2,26,9,0,1
3743,1016424,0,3,9,36,1,1,4,26,0,1,25,9,0,1
3744,1016424,0,2,9,36,1,1,4,26,0,1,25,9,0,1
3745,1016424,0,4,40,28,0,1,4,26,0,0,25,9,0,1
3746,1016424,0,1,16,4,1,1,4,26,0,2,25,9,0,1
3747,1016424,0,3,40,28,0,1,4,26,0,0,25,9,0,1
3748,1016424,0,1,35,10,1,1,4,26,0,2,25,9,0,1
3749,1016424,0,4,9,36,1,1,4,26,0,1,25,9,0,1
3750,1016427,1,1,16,4,1,0,0,54,0,2,35,14,0,1
3751,1016434,1,4,9,36,1,1,2,26,0,1,27,9,0,1
3752,1016434,1,4,5,12,0,1,2,23,0,0,27,9,0,1
3753,1016434,1,4,5,12,0,1,2,26,0,0,27,9,0,1
3754,1016434,1,3,8,38,1,1,2,23,0,1,27,9,0,1
3755,1016434,1,3,8,38,1,1,2,26,0,1,27,9,0,1
3756,1016434,1,2,16,4,1,1,2,23,0,2,27,9,0,1
3757,1016434,1,1,16,4,1,1,2,23,0,2,27,9,0,1
3758,1016434,1,2,16,4,1,1,2,23,0,2,27,9,0,1
3759,1016434,1,1,16,4,1,1,2,23,0,2,27,9,0,1
3760,1016443,0,2,7,13,0,0,0,45,0,0,36,9,0,1
3761,1016443,0,2,38,14,1,0,0,45,0,2,36,9,0,1
3762,1016443,0,2,22,20,1,0,0,45,0,2,36,9,0,1
3763,1016443,0,2,9,36,1,0,0,45,0,1,36,9,0,1
3764,1016443,0,2,36,9,1,0,0,45,0,2,36,9,0,1
3765,1016443,0,2,46,30,0,0,0,45,0,0,36,9,0,1
3766,1016447,0,1,22,20,1,1,2,31,0,2,26,9,0,1
3767,1016452,0,2,6,39,0,0,0,45,0,0,41,9,0,1
3768,1016452,0,2,1,40,0,0,0,45,0,0,41,9,0,1
3769,1016457,1,2,6,39,0,0,0,45,0,0,43,9,0,1
3770,1016471,0,1,28,18,0,0,0,5,0,0,36,5,0,1
3771,1016471,0,1,5,12,0,0,0,5,0,0,36,5,0,1
3772,1016479,1,1,35,10,1,1,4,38,0,2,28,9,0,1
3773,1016479,1,1,22,20,1,1,4,38,0,2,28,9,0,1
3774,1016479,1,2,35,10,1,1,4,38,0,2,28,9,0,1
3775,1016479,1,2,16,4,1,1,4,38,0,2,28,9,0,1
3776,1016479,1,3,22,20,1,1,4,14,0,2,28,9,0,1
3777,1016479,1,1,16,4,1,1,4,38,0,2,28,9,0,1
3778,1016490,0,2,20,43,1,1,4,14,0,2,36,9,1,1
3779,1016490,0,2,7,13,0,1,4,25,0,0,36,9,1,1
3780,1016490,0,2,7,13,0,1,4,14,0,0,36,9,1,1
3781,1016490,0,1,16,4,1,1,4,14,0,2,36,9,1,1
3782,1016490,0,2,16,4,1,1,4,14,0,2,36,9,1,1
3783,1016490,0,1,22,20,1,1,4,14,0,2,36,9,1,1
3784,1016490,0,2,28,18,0,1,4,14,0,0,36,9,1,1
3785,1016491,1,1,35,10,1,0,0,60,0,2,40,7,0,1
3786,1016497,0,1,22,20,1,1,2,31,0,2,35,9,0,1
3787,1016499,1,1,5,12,0,0,0,57,0,0,34,19,0,1
3788,1016499,1,1,15,1,1,0,0,57,0,0,34,19,0,1
3789,1016499,1,1,5,12,0,0,0,57,0,0,34,19,0,0
3790,1016499,1,1,22,20,1,0,0,57,0,2,34,19,0,1
3791,1016502,0,1,28,18,0,1,2,31,0,0,34,9,0,1
3792,1016503,0,1,5,12,0,1,2,36,0,0,38,9,0,1
3793,1016503,0,1,15,1,1,1,2,36,0,0,38,9,0,1
3794,1016503,0,1,36,9,1,1,2,36,0,2,38,9,0,1
3795,1016503,0,1,9,36,1,1,2,36,0,1,38,9,0,1
3796,1016505,0,1,28,18,0,0,0,56,1,0,36,9,0,1
3797,1016505,0,1,5,12,0,0,0,56,1,0,36,9,0,1
3798,1016505,0,1,28,18,0,0,0,43,0,0,36,9,0,1
3799,1016506,0,1,1,40,0,1,3,71,0,0,32,9,0,1
3800,1016508,0,1,15,1,1,1,2,21,0,0,30,9,0,1
3801,1016508,0,1,32,7,1,1,2,21,0,0,30,9,0,1
3802,1016508,0,2,15,1,1,1,2,21,0,0,30,9,0,1
3803,1016508,0,2,32,7,1,1,2,21,0,0,30,9,0,1
3804,1016510,1,2,9,36,1,2,5,51,0,1,32,9,0,1
3805,1016510,1,1,0,0,1,2,8,51,0,1,32,9,0,1
3806,1016510,1,2,9,36,1,2,5,42,0,1,32,9,0,1
3807,1016510,1,2,29,41,1,2,5,51,0,1,32,9,0,1
3808,1016512,0,1,21,22,1,1,4,26,0,2,26,9,0,1
3809,1016512,0,1,22,20,1,1,4,26,0,2,26,9,0,1
3810,1016512,0,1,22,20,1,1,4,26,0,2,26,9,0,1
3811,1016512,0,2,21,22,1,1,4,26,0,2,26,9,0,1
3812,1016512,0,2,22,20,1,1,4,26,0,2,26,9,0,1
3813,1016512,0,2,22,20,1,1,4,26,0,2,26,9,0,1
3814,1016512,0,3,41,25,1,1,4,14,0,2,26,9,0,1
3815,1016512,0,2,32,7,1,1,4,26,0,0,26,9,0,1
3816,1016512,0,3,28,18,0,1,4,14,0,0,26,9,0,1
3817,1016513,0,3,5,12,0,1,2,26,0,0,32,9,0,1
3818,1016513,0,3,5,12,0,1,2,15,0,0,32,9,0,1
3819,1016513,0,3,20,43,1,1,2,26,0,2,32,9,0,1
3820,1016513,0,2,15,1,1,1,2,21,0,0,32,9,0,1
3821,1016513,0,2,34,9,1,1,2,21,0,1,32,9,0,1
3822,1016513,0,3,15,1,1,1,2,26,0,0,32,9,0,1
3823,1016513,0,2,15,1,1,1,2,12,0,0,32,9,0,1
3824,1016513,0,2,20,43,1,1,2,12,0,2,32,9,0,1
3825,1016513,0,3,28,18,0,1,2,26,0,0,32,9,0,1
3826,1016513,0,3,9,36,1,1,2,26,0,1,32,9,0,1
3827,1016513,0,2,32,7,1,1,2,21,0,0,32,9,0,1
3828,1016513,0,1,16,4,1,1,2,26,0,2,32,9,0,1
3829,1016513,0,3,16,4,1,1,2,26,0,2,32,9,0,1
3830,1016526,0,1,13,2,1,1,2,26,0,1,32,9,0,1
3831,1016532,0,1,28,18,0,1,2,31,0,0,28,8,0,1
3832,1016533,0,1,40,28,0,1,2,38,0,0,29,9,0,1
3833,1016533,0,1,30,34,1,1,2,38,0,1,29,9,0,1
3834,1016533,0,1,40,28,0,1,2,38,0,0,29,9,0,1
3835,1016536,0,1,22,20,1,1,4,23,0,2,43,9,0,1
3836,1016536,0,1,22,20,1,1,4,23,0,2,43,9,0,1
3837,1016536,0,2,22,20,1,1,4,30,0,2,43,9,0,1
3838,1016536,0,2,22,20,1,1,4,30,0,2,43,9,0,1
3839,1016536,0,2,22,20,1,1,4,30,0,2,43,9,0,1
3840,1016536,0,1,22,20,1,1,4,23,0,2,43,9,0,1
3841,1016546,0,1,28,18,0,1,2,14,0,0,40,9,0,1
3842,1016552,0,1,22,20,1,1,2,31,0,2,28,9,0,1
3843,1016555,0,2,1,40,0,0,0,48,0,0,41,9,0,1
3844,1016555,0,1,22,20,1,0,0,48,0,2,41,9,0,1
3845,1016558,0,1,11,6,1,2,8,40,0,0,43,9,0,1
3846,1016561,0,1,18,42,1,1,2,32,0,2,45,9,0,1
3847,1016563,1,1,18,42,1,2,8,72,0,2,35,15,0,1
3848,1016563,1,1,8,38,1,2,8,72,0,1,35,15,0,1
3849,1016574,0,1,16,4,1,1,2,32,0,2,43,9,0,1
3850,1016575,0,1,36,9,1,2,8,66,0,2,41,9,0,1
3851,1016576,1,1,22,20,1,1,2,30,0,2,29,9,0,1
3852,1016585,0,1,5,12,0,1,2,14,1,0,33,9,0,1
3853,1016585,0,1,15,1,1,1,2,14,1,0,33,9,0,1
3854,1016591,1,1,1,40,0,0,0,60,0,0,36,8,0,1
3855,1016591,1,1,6,39,0,0,0,60,0,0,36,8,0,1
3856,1016602,0,2,15,1,1,2,8,70,0,0,31,11,0,1
3857,1016602,0,2,5,12,0,2,8,62,0,0,31,11,0,1
3858,1016602,0,1,22,20,1,2,8,62,0,2,31,11,0,1
3859,1016602,0,2,22,20,1,2,8,70,0,2,31,11,0,1
3860,1016602,0,1,15,1,1,2,8,62,0,0,31,11,0,1
3861,1016602,0,2,5,12,0,2,8,70,0,0,31,11,0,1
3862,1016603,0,2,1,40,0,0,0,45,0,0,34,9,0,1
3863,1016609,0,2,28,18,0,0,0,51,0,0,33,9,0,1
3864,1016609,0,4,20,43,1,0,0,51,0,2,33,9,0,1
3865,1016609,0,2,20,43,1,0,0,51,0,2,33,9,0,1
3866,1016609,0,3,13,2,1,0,0,51,0,1,33,9,0,1
3867,1016609,0,2,16,4,1,0,0,51,0,2,33,9,0,1
3868,1016609,0,3,20,43,1,0,0,51,0,2,33,9,0,1
3869,1016609,0,4,13,2,1,0,0,51,0,1,33,9,0,1
3870,1016609,0,2,34,9,1,0,0,51,0,1,33,9,0,1
