,Activos,STD_ID_PERSON,STD_N_GENDERESP,Num_Periodo,SSP_ID_CONT_INTERN,SSP_NM_CONT_INESP,SSP_NO_DEFINIDO,CSP_N_AG_CATEGOR,CSP_NM_CATEGORESP,STD_N_WU_TYPEESP,STD_WORK_LOCESP,CSP_N_COLECTIVO,Edad,Nacionalidad,SSP_ID_MINUSVALIA
401,0,1004694,0,2,5,12,0,1,4,26,0,0,40,9,0
402,1,1004694,0,2,5,12,0,1,4,26,0,0,40,9,0
403,1,1004696,0,2,5,12,0,1,4,14,0,0,62,9,0
404,1,1004697,0,2,1,40,0,1,4,25,1,0,39,9,1
405,1,1004697,0,2,1,40,0,1,4,14,0,0,39,9,1
406,1,1004697,0,2,1,40,0,1,4,25,1,0,39,9,0
407,1,1004720,0,2,7,13,0,2,6,14,1,0,47,9,0
408,1,1004720,0,2,7,13,0,1,2,14,1,0,47,9,0
409,1,1004722,0,2,5,12,0,1,4,31,0,0,43,9,0
410,1,1004722,0,2,5,12,0,1,4,38,0,0,43,9,0
411,1,1004725,0,2,5,12,0,1,2,36,0,0,37,9,0
412,1,1004733,0,2,1,40,0,1,2,31,0,0,33,9,0
413,1,1004741,1,2,1,40,0,1,9,14,0,0,44,9,0
414,1,1004741,1,2,1,40,0,1,9,17,0,0,44,9,0
415,1,1004744,0,2,5,12,0,1,4,30,0,0,47,9,0
416,1,1004751,0,2,1,40,0,1,2,32,0,0,37,9,0
417,1,1004902,0,2,5,12,0,1,2,32,0,0,38,9,0
418,1,1004905,0,2,5,12,0,1,4,23,0,0,34,9,0
419,1,1004908,0,2,5,12,0,2,8,62,0,0,55,9,0
420,1,1004912,0,2,5,12,0,1,2,23,0,0,43,9,0
421,0,1004923,0,2,1,40,0,0,0,51,0,0,41,9,0
422,1,1004923,0,2,1,40,0,0,0,51,0,0,41,9,0
423,1,1004944,0,2,5,12,0,2,8,62,0,0,60,9,0
424,1,1004946,0,2,5,12,0,0,0,60,0,0,47,9,0
425,1,1004960,0,2,5,12,0,1,4,23,0,0,40,9,0
426,1,1004961,0,2,1,40,0,1,2,31,0,0,38,9,0
427,1,1004968,0,2,5,12,0,1,2,14,0,0,35,9,0
428,1,1004990,0,2,5,12,0,1,2,26,0,0,43,9,0
429,1,1004999,0,2,1,40,0,0,0,46,0,0,43,9,0
430,1,1005002,0,6,1,40,0,0,0,46,0,0,46,9,0
431,1,1005008,0,1,6,39,0,2,6,76,0,0,40,9,0
432,1,1005014,0,2,1,40,0,1,2,26,0,0,36,9,0
433,1,1005014,0,2,1,40,0,1,2,31,0,0,36,9,0
434,0,1005014,0,2,1,40,0,1,2,26,0,0,36,9,0
435,1,1005026,0,2,1,40,0,1,2,33,0,0,53,9,0
436,0,1005026,0,2,1,40,0,1,2,33,0,0,53,9,0
437,1,1005027,0,2,1,40,0,1,4,23,0,0,39,9,0
438,1,1005028,0,2,5,12,0,1,4,23,0,0,38,9,0
439,1,1005029,0,5,1,40,0,0,0,51,0,0,41,9,0
440,1,1005032,0,2,1,40,0,1,4,26,0,0,38,9,0
441,1,1005037,0,2,5,12,0,1,4,31,0,0,36,9,0
442,1,1005068,0,2,5,12,0,1,2,26,0,0,36,9,0
443,0,1005068,0,2,5,12,0,1,2,26,0,0,36,9,0
444,1,1005069,0,2,1,40,0,1,2,36,0,0,39,9,0
445,1,1005152,1,2,1,40,0,0,0,56,1,0,46,9,0
446,1,1005153,0,2,1,40,0,0,0,45,0,0,46,9,0
447,1,1005178,0,2,5,12,0,1,4,32,0,0,46,9,0
448,1,1005181,0,2,5,12,0,1,2,31,0,0,47,9,0
449,1,1005183,1,2,5,12,0,1,3,33,0,0,44,9,0
450,1,1005183,1,2,5,12,0,2,7,33,0,0,44,9,0
451,0,1005183,1,2,5,12,0,1,3,33,0,0,44,9,0
452,1,1005184,1,2,5,12,0,1,2,14,0,0,41,9,0
453,1,1005184,1,2,7,13,0,1,2,14,0,0,41,9,0
454,1,1005208,1,5,5,12,0,0,0,0,0,0,42,9,0
455,1,1005341,1,2,1,40,0,0,0,6,0,0,49,9,0
456,1,1005475,0,6,1,40,0,1,2,30,0,0,39,9,0
457,0,1005475,0,6,1,40,0,1,2,30,0,0,39,9,0
458,1,1005483,0,2,5,12,0,1,2,14,1,0,39,9,0
459,1,1005483,0,2,5,12,0,2,6,14,1,0,39,9,0
460,1,1005484,0,2,1,40,0,0,0,48,0,0,59,9,0
461,1,1005550,0,2,1,40,0,0,0,9,0,0,45,9,0
462,1,1005553,0,2,1,40,0,1,2,38,0,0,39,9,0
463,0,1005553,0,2,1,40,0,1,2,38,0,0,39,9,0
464,1,1005554,0,2,1,40,0,0,0,48,0,0,44,9,0
465,1,1005557,0,2,5,12,0,1,2,15,0,0,39,9,0
466,1,1005557,0,2,5,12,0,1,2,18,0,0,39,9,0
467,1,1005557,0,2,5,12,0,1,2,26,0,0,39,9,0
468,1,1005562,0,2,5,12,0,1,4,15,0,0,37,9,0
469,1,1005575,0,2,1,40,0,0,0,55,0,0,41,9,0
470,1,1005580,0,2,5,12,0,1,2,23,0,0,38,9,0
471,1,1005580,0,2,5,12,0,1,2,32,0,0,38,9,0
472,1,1005629,0,2,1,40,0,0,0,56,1,0,44,9,0
473,1,1005632,0,2,6,39,0,0,0,51,0,0,52,9,0
474,1,1005633,1,2,5,12,0,1,2,31,0,0,49,9,0
475,1,1005633,1,2,5,12,0,1,2,14,0,0,49,9,0
476,1,1005639,0,2,5,12,0,1,2,30,0,0,38,9,0
477,0,1005639,0,2,5,12,0,1,2,30,0,0,38,9,0
478,1,1005659,1,2,5,12,0,0,0,5,0,0,44,9,0
479,0,1005680,0,2,5,12,0,1,2,32,0,0,44,9,0
480,1,1005680,0,2,5,12,0,1,2,32,0,0,44,9,0
481,1,1005686,1,2,1,40,0,0,0,56,1,0,42,9,0
482,1,1005686,1,3,1,40,0,0,0,56,0,0,42,9,0
483,1,1005696,1,4,1,40,0,0,0,51,0,0,46,9,0
484,1,1005696,1,3,1,40,0,0,0,51,0,0,46,9,0
485,1,1005718,0,2,5,12,0,1,2,38,0,0,40,9,0
486,1,1005719,0,2,1,40,0,0,0,48,0,0,47,9,0
487,0,1005726,0,2,5,12,0,1,2,32,0,0,45,9,0
488,1,1005726,0,2,5,12,0,1,2,32,0,0,45,9,0
489,1,1005727,1,2,1,40,0,0,0,61,0,0,44,9,0
490,1,1005727,1,3,1,40,0,0,0,61,0,0,44,9,0
491,1,1005768,0,2,5,12,0,0,0,52,0,0,42,9,0
492,1,1005769,1,2,5,12,0,0,0,9,0,0,40,9,0
493,1,1005769,1,3,5,12,0,0,0,9,0,0,40,9,0
494,1,1005770,1,2,1,40,0,0,0,8,0,0,41,9,0
495,0,1005788,1,2,5,12,0,1,4,14,0,0,42,9,0
496,1,1005788,1,2,5,12,0,1,4,14,0,0,42,9,0
497,1,1005789,0,2,9,36,1,1,4,26,0,1,45,9,0
498,1,1005799,0,2,5,12,0,1,2,32,0,0,42,9,0
499,0,1005799,0,2,5,12,0,1,2,32,0,0,42,9,0
500,1,1005800,1,2,5,12,0,1,2,15,0,0,36,9,0
501,1,1005805,1,2,5,12,0,1,4,17,0,0,42,9,0
502,1,1005805,1,3,5,12,0,1,4,17,0,0,42,9,0
503,1,1005807,0,5,1,40,0,0,0,60,0,0,40,9,0
504,1,1005829,0,1,13,2,1,1,2,30,0,1,45,9,0
505,1,1005838,0,2,1,40,0,0,0,55,0,0,40,9,0
506,0,1005838,0,2,1,40,0,0,0,55,0,0,40,9,0
507,1,1005844,0,2,5,12,0,1,2,32,0,0,50,9,0
508,1,1005859,0,4,1,40,0,0,0,60,0,0,42,9,0
509,1,1005863,0,7,5,12,0,1,2,30,0,0,36,9,0
510,0,1005863,0,7,5,12,0,1,2,30,0,0,36,9,0
511,1,1005867,1,2,1,40,0,0,0,56,1,0,46,9,0
512,1,1005867,1,2,1,40,0,0,0,56,1,0,46,9,1
513,1,1005882,0,3,5,12,0,1,4,37,0,0,49,9,0
514,1,1005894,0,3,1,40,0,1,4,30,0,0,47,9,0
515,1,1005894,0,3,1,40,0,1,4,23,0,0,47,9,0
516,1,1005895,0,2,1,40,0,1,2,23,0,0,42,9,0
517,1,1005905,1,6,5,12,0,1,9,32,0,0,46,9,0
518,1,1005908,1,4,5,12,0,1,9,38,0,0,48,9,0
519,0,1005968,0,2,1,40,0,1,2,21,0,0,44,9,0
520,1,1005968,0,2,1,40,0,1,2,21,0,0,44,9,0
521,1,1006063,0,5,5,12,0,1,4,14,1,0,38,9,0
522,1,1006063,0,5,5,12,0,1,4,25,1,0,38,9,0
523,1,1006097,0,5,1,40,0,0,0,55,0,0,40,9,0
524,0,1006097,0,5,1,40,0,0,0,55,0,0,40,9,0
525,1,1006115,0,2,5,12,0,1,2,38,0,0,33,9,0
526,1,1006116,0,2,5,12,0,1,4,30,0,0,38,9,0
527,1,1006118,0,2,5,12,0,0,0,51,0,0,50,9,0
528,1,1006154,1,3,1,40,0,0,0,5,0,0,42,9,0
529,1,1006168,0,3,5,12,0,2,8,62,0,0,52,9,0
530,1,1006189,1,2,5,12,0,1,4,32,0,0,34,9,0
531,1,1006189,1,2,5,12,0,1,2,32,0,0,34,9,0
532,0,1006189,1,2,5,12,0,1,2,32,0,0,34,9,0
533,1,1006192,0,2,5,12,0,1,2,15,0,0,33,9,0
534,1,1006194,0,2,1,40,0,1,4,31,0,0,40,9,0
535,1,1006194,0,2,1,40,0,1,4,38,0,0,40,9,0
536,1,1006201,0,2,1,40,0,1,2,38,0,0,44,9,0
537,1,1006201,0,2,1,40,0,1,2,21,0,0,44,9,0
538,1,1006213,0,6,5,12,0,1,2,38,0,0,40,9,0
539,0,1006213,0,6,5,12,0,1,2,38,0,0,40,9,0
540,1,1006214,0,2,1,40,0,1,2,14,0,0,40,9,0
541,1,1006324,0,2,5,12,0,1,2,14,1,0,35,9,0
542,1,1006347,0,6,5,12,0,1,4,32,0,0,37,9,0
543,0,1006347,0,6,5,12,0,1,4,32,0,0,37,9,0
544,1,1006369,0,4,5,12,0,2,7,33,0,0,32,9,0
545,1,1006369,0,4,5,12,0,1,3,33,0,0,32,9,0
546,1,1006378,0,2,1,40,0,1,4,30,0,0,42,9,0
547,1,1006381,0,5,1,40,0,1,2,23,0,0,36,9,0
548,1,1006381,0,5,6,39,0,1,2,23,0,0,36,9,0
549,1,1006384,1,4,1,40,0,1,2,31,0,0,32,5,0
550,1,1006387,0,2,5,12,0,1,4,38,0,0,39,9,0
551,1,1006392,0,4,5,12,0,1,2,31,0,0,48,9,0
552,1,1006394,0,7,1,40,0,1,2,31,0,0,36,9,0
553,1,1006395,0,3,5,12,0,1,2,31,0,0,38,9,0
554,1,1006398,0,5,1,40,0,1,2,31,0,0,38,9,0
555,0,1006398,0,5,1,40,0,1,2,31,0,0,38,9,0
556,1,1006400,0,5,5,12,0,1,2,31,0,0,40,9,0
557,0,1006400,0,5,5,12,0,1,2,24,0,0,40,9,0
558,1,1006400,0,5,5,12,0,1,2,24,0,0,40,9,0
559,1,1006402,0,3,5,12,0,1,2,31,0,0,36,9,0
560,0,1006402,0,3,5,12,0,1,2,31,0,0,36,9,0
561,1,1006408,0,3,5,12,0,1,4,31,0,0,49,9,0
562,1,1006408,0,3,5,12,0,1,4,14,0,0,49,9,0
563,1,1006420,0,4,5,12,0,1,2,30,0,0,47,9,0
564,0,1006420,0,4,5,12,0,1,2,30,0,0,47,9,0
565,1,1006420,0,3,5,12,0,1,2,30,0,0,47,9,0
566,1,1006422,0,7,1,40,0,1,2,26,0,0,33,9,0
567,1,1006422,0,7,6,39,0,1,2,26,0,0,33,9,0
568,1,1006432,0,3,5,12,0,1,2,14,0,0,40,9,0
569,1,1006432,0,4,5,12,0,1,2,14,0,0,40,9,0
570,0,1006432,0,4,5,12,0,1,2,14,0,0,40,9,0
571,1,1006433,0,4,5,12,0,1,2,31,0,0,40,9,0
572,1,1006434,0,3,5,12,0,1,4,14,0,0,43,9,0
573,0,1006434,0,3,5,12,0,1,4,14,0,0,43,9,0
574,1,1006442,1,1,5,12,0,1,2,15,0,0,38,9,0
575,1,1006443,0,3,5,12,0,1,2,31,0,0,37,9,0
576,1,1006446,0,4,5,12,0,1,4,38,0,0,40,9,0
577,1,1006448,0,5,5,12,0,1,2,31,0,0,35,9,0
578,1,1006449,0,6,5,12,0,1,2,31,0,0,38,9,0
579,1,1006450,0,7,5,12,0,1,2,31,0,0,42,9,0
580,1,1006450,0,7,5,12,0,1,2,38,0,0,42,9,0
581,1,1006451,1,3,1,40,0,0,0,68,0,0,53,9,0
582,1,1006517,0,6,5,12,0,1,4,30,0,0,53,9,0
583,1,1006517,0,6,5,12,0,1,4,31,0,0,53,9,0
584,1,1006518,1,6,5,12,0,1,4,31,0,0,38,9,0
585,1,1006519,0,2,5,12,0,1,2,23,0,0,37,9,0
586,1,1006521,0,2,1,40,0,0,0,2,0,0,42,9,0
587,1,1006549,0,2,5,12,0,1,4,14,0,0,51,9,0
588,1,1006710,1,2,1,40,0,2,6,76,0,0,44,9,0
589,1,1006710,1,3,1,40,0,2,6,76,0,0,44,9,0
590,1,1006728,0,4,5,12,0,1,2,18,0,0,37,9,0
591,1,1006728,0,4,5,12,0,1,2,32,0,0,37,9,0
592,1,1006736,0,4,5,12,0,2,8,62,0,0,61,9,0
593,1,1006737,0,3,5,12,0,0,0,45,0,0,43,9,0
594,1,1006737,0,3,7,13,0,0,0,45,0,0,43,9,0
595,1,1006756,1,2,1,40,0,2,5,71,0,0,49,9,0
596,1,1006762,0,4,1,40,0,1,4,32,0,0,31,9,0
597,1,1006762,0,4,1,40,0,1,4,26,0,0,31,9,0
598,1,1006763,0,5,1,40,0,1,2,31,0,0,41,9,0
599,1,1006763,0,4,1,40,0,1,2,31,0,0,41,9,0
600,0,1006763,0,5,1,40,0,1,2,31,0,0,41,9,0
601,1,1006776,0,2,1,40,0,1,2,26,0,0,36,9,0
602,1,1006781,0,2,5,12,0,2,6,14,1,0,37,9,0
603,1,1006781,0,2,5,12,0,1,2,14,1,0,37,9,0
604,1,1006789,0,5,5,12,0,1,2,32,0,0,36,9,0
605,0,1006792,0,3,5,12,0,1,2,23,0,0,42,9,0
606,1,1006792,0,3,5,12,0,1,2,23,0,0,42,9,0
607,1,1006795,1,4,5,12,0,0,0,45,0,0,41,9,0
608,1,1006795,1,5,5,12,0,0,0,45,0,0,41,9,0
609,0,1006795,1,5,5,12,0,0,0,45,0,0,41,9,0
610,1,1006811,1,2,1,40,0,0,0,3,0,0,44,9,0
611,1,1006817,0,2,5,12,0,1,4,38,0,0,37,9,0
612,0,1006817,0,2,5,12,0,1,4,38,0,0,37,9,0
613,1,1006822,0,2,5,12,0,1,2,25,1,0,44,9,0
614,0,1006822,0,2,5,12,0,1,2,25,1,0,44,9,0
615,1,1006824,1,3,5,12,0,2,8,72,0,0,31,9,0
616,1,1006828,0,2,1,40,0,0,0,3,0,0,41,9,0
617,1,1006830,0,2,1,40,0,0,0,3,0,0,43,9,0
618,1,1006840,0,2,1,40,0,2,5,72,0,0,40,9,0
619,1,1006852,1,2,1,40,0,1,2,32,0,0,39,9,0
620,1,1006859,1,3,1,40,0,2,7,71,0,0,33,9,0
621,1,1006859,1,2,1,40,0,2,7,71,0,0,33,9,0
622,1,1006884,0,2,5,12,0,0,0,7,0,0,42,9,0
623,1,1006897,0,2,30,34,1,0,0,45,0,1,42,9,0
624,1,1006897,0,2,5,12,0,0,0,45,0,0,42,9,0
625,1,1006897,0,2,37,31,1,0,0,45,0,2,42,9,0
626,0,1006897,0,2,40,28,0,0,0,45,0,0,42,9,0
627,1,1006897,0,2,40,28,0,0,0,45,0,0,42,9,0
628,1,1006897,0,2,9,36,1,0,0,45,0,1,42,9,0
629,0,1006897,0,2,9,36,1,0,0,45,0,1,42,9,0
630,1,1006903,0,3,1,40,0,1,2,26,0,0,39,9,0
631,1,1006903,0,3,1,40,0,1,2,24,0,0,39,9,0
632,1,1006905,0,2,5,12,0,0,0,9,0,0,39,9,0
633,1,1006937,0,2,1,40,0,1,2,30,0,0,40,9,0
634,1,1006938,0,4,5,12,0,1,4,40,0,0,32,9,0
635,0,1006938,0,4,5,12,0,1,4,40,0,0,32,9,0
636,0,1006949,0,2,5,12,0,2,6,72,0,0,38,9,0
637,1,1006949,0,2,5,12,0,1,2,72,0,0,38,9,0
638,1,1006949,0,2,5,12,0,2,6,72,0,0,38,9,0
639,1,1006984,0,2,5,12,0,1,2,31,0,0,34,9,0
640,1,1006986,1,5,5,12,0,1,4,32,0,0,34,9,0
641,0,1006986,1,5,5,12,0,1,4,32,0,0,34,9,0
642,1,1006989,1,5,5,12,0,1,2,38,0,0,33,9,0
643,1,1007001,0,2,5,12,0,0,0,41,0,0,39,9,0
644,1,1007008,0,2,22,20,1,1,4,31,0,2,40,9,0
645,1,1007009,0,1,30,34,1,0,0,45,0,1,44,9,0
646,1,1007011,0,3,5,12,0,2,8,65,0,0,33,9,0
647,1,1007011,0,3,37,31,1,2,8,68,0,2,33,9,0
648,1,1007011,0,3,26,16,1,2,8,68,0,0,33,9,0
649,1,1007011,0,3,5,12,0,2,8,68,0,0,33,9,0
650,1,1007033,0,4,5,12,0,0,0,54,0,0,39,9,0
651,1,1007056,0,3,1,40,0,1,2,38,0,0,41,9,0
652,1,1007063,1,2,1,40,0,2,8,76,0,0,42,9,0
653,1,1007066,0,1,1,40,0,0,0,70,0,0,64,9,0
654,1,1007077,0,4,5,12,0,0,0,51,0,0,39,9,0
655,1,1007102,1,2,5,12,0,0,0,8,0,0,42,9,0
656,1,1007130,0,2,1,40,0,1,4,31,0,0,39,9,0
657,1,1007148,0,2,6,39,0,1,4,15,0,0,35,9,0
658,1,1007148,0,2,6,39,0,1,4,15,0,0,35,9,0
659,1,1007148,0,2,1,40,0,1,4,15,0,0,35,9,0
660,1,1007172,0,2,1,40,0,1,4,31,0,0,37,9,0
661,1,1007197,0,2,1,40,0,0,0,46,0,0,52,9,0
662,1,1007201,0,2,5,12,0,1,4,31,0,0,49,9,0
663,1,1007203,0,2,5,12,0,1,2,26,0,0,35,9,0
664,1,1007206,0,2,5,12,0,1,2,31,0,0,38,9,0
665,0,1007206,0,2,5,12,0,1,2,31,0,0,38,9,0
666,1,1007208,0,2,1,40,0,1,4,14,0,0,48,9,0
667,1,1007221,0,2,1,40,0,1,4,32,0,0,49,9,0
668,1,1007224,0,2,1,40,0,1,2,15,0,0,38,9,0
669,1,1007225,0,2,5,12,0,1,2,32,0,0,36,9,0
670,0,1007225,0,2,5,12,0,1,2,32,0,0,36,9,0
671,1,1007229,0,2,5,12,0,1,4,31,0,0,43,9,0
672,0,1007232,0,2,5,12,0,1,2,32,0,0,34,9,0
673,1,1007232,0,2,5,12,0,1,2,32,0,0,34,9,0
674,1,1007234,0,2,1,40,0,1,2,38,0,0,41,9,0
675,0,1007234,0,2,1,40,0,1,2,38,0,0,41,9,0
676,0,1007234,0,2,1,40,0,1,2,31,0,0,41,9,0
677,0,1007234,0,2,1,40,0,1,2,19,0,0,41,9,0
678,1,1007234,0,2,1,40,0,1,2,19,0,0,41,9,0
679,1,1007234,0,2,1,40,0,1,2,31,0,0,41,9,0
680,1,1007248,1,1,5,12,0,0,0,55,0,0,39,9,0
681,0,1007249,0,1,5,12,0,0,0,57,0,0,39,9,0
682,1,1007249,0,1,5,12,0,0,0,57,0,0,39,9,0
683,1,1007250,0,2,1,40,0,1,4,31,0,0,35,9,0
684,1,1007250,0,2,1,40,0,1,4,15,0,0,35,9,0
685,1,1007492,0,1,9,36,1,0,0,45,0,1,46,9,0
686,1,1007510,1,1,9,36,1,0,1,46,0,1,39,9,0
687,1,1007727,1,2,9,36,1,2,5,47,0,1,40,9,0
688,1,1007727,1,1,13,2,1,2,5,47,0,1,40,9,0
689,1,1007727,1,2,13,2,1,2,5,47,0,1,40,9,0
690,1,1007727,1,1,9,36,1,2,5,47,0,1,40,9,0
691,1,1007808,0,1,1,40,0,2,6,62,0,0,35,9,0
692,1,1008484,0,1,6,39,0,0,0,57,0,0,60,9,0
693,1,1012815,0,1,13,2,1,1,2,26,0,1,30,9,0
694,1,1012841,0,1,13,2,1,1,2,26,0,1,32,9,0
695,1,1012900,0,1,13,2,1,1,2,26,0,1,28,9,0
696,1,1012996,1,1,9,36,1,1,2,27,0,1,43,9,0
697,1,1013021,1,1,13,2,1,1,2,28,0,1,32,9,0
698,1,1013087,0,1,9,36,1,1,2,27,0,1,33,9,0
699,1,1013209,0,1,1,40,0,2,6,72,0,0,34,9,0
700,1,1013209,0,1,1,40,0,2,5,72,0,0,34,9,0
701,1,1013209,0,1,1,40,0,2,6,65,0,0,34,9,0
702,1,1013226,0,1,13,2,1,2,6,71,0,1,41,9,0
703,1,1013841,0,1,13,2,1,1,2,26,0,1,32,9,0
704,1,1013890,1,1,9,36,1,1,2,31,0,1,30,9,0
705,1,1014079,1,1,13,2,1,1,2,30,0,1,35,9,0
706,1,1014358,0,1,11,6,1,1,2,26,0,0,29,9,0
707,1,1014463,1,1,9,36,1,1,2,26,0,1,27,9,0
708,1,1014482,0,1,9,36,1,1,2,26,0,1,27,9,0
709,1,1014552,0,2,20,43,1,1,2,26,0,2,28,9,0
710,1,1014552,0,2,9,36,1,1,2,26,0,1,28,9,0
711,1,1014552,0,1,9,36,1,1,2,26,0,1,28,9,0
712,1,1014552,0,1,20,43,1,1,2,26,0,2,28,9,0
713,1,1014567,0,1,9,36,1,1,2,26,0,1,27,9,0
714,1,1014708,0,1,11,6,1,0,0,2,0,0,40,9,0
715,1,1014790,1,1,9,36,1,1,2,26,0,1,27,9,0
716,1,1014822,1,1,1,40,0,0,0,56,1,0,61,9,0
717,1,1014823,0,1,1,40,0,1,4,23,0,0,60,9,1
718,1,1014823,0,1,1,40,0,1,4,14,0,0,60,9,1
719,1,1014824,1,1,1,40,0,0,0,70,0,0,67,9,0
720,1,1014824,1,1,1,40,0,0,0,75,0,0,67,9,0
721,1,1014824,1,1,1,40,0,0,0,70,0,0,67,9,0
722,1,1014825,0,1,5,12,0,1,2,32,0,0,46,9,0
723,1,1014825,0,1,5,12,0,1,2,26,0,0,46,9,0
724,1,1014826,0,1,1,40,0,0,0,55,0,0,41,9,0
725,1,1014826,0,2,1,40,0,0,0,55,0,0,41,9,0
726,0,1014826,0,2,1,40,0,0,0,55,0,0,41,9,0
727,1,1014829,0,1,5,12,0,2,8,40,0,0,32,9,0
728,1,1014838,0,1,5,12,0,1,2,26,0,0,36,9,0
729,1,1014843,0,1,1,40,0,0,0,41,0,0,45,9,0
730,1,1014844,1,1,1,40,0,0,0,46,0,0,48,9,1
731,1,1014844,1,1,1,40,0,0,0,46,0,0,48,9,0
732,1,1014845,0,1,1,40,0,0,0,9,0,0,52,9,0
733,0,1014845,0,1,1,40,0,0,0,9,0,0,52,9,0
734,1,1014846,0,1,5,12,0,2,8,62,0,0,50,9,0
735,1,1014846,0,1,5,12,0,2,7,73,0,0,50,9,0
736,1,1014852,1,1,5,12,0,2,8,62,0,0,31,9,0
737,1,1014853,1,1,5,12,0,1,3,33,0,0,34,9,0
738,1,1014853,1,1,5,12,0,2,7,33,0,0,34,9,0
739,1,1014855,0,1,5,12,0,1,2,24,0,0,32,9,0
740,1,1014855,0,1,5,12,0,1,2,31,0,0,32,9,0
741,1,1014855,0,2,6,39,0,1,2,31,0,0,32,9,0
742,1,1014856,0,1,5,12,0,0,0,8,0,0,38,9,0
743,1,1014857,0,1,5,12,0,1,2,25,1,0,38,9,0
744,1,1014858,0,1,5,12,0,1,2,32,0,0,40,9,0
745,1,1014858,0,1,5,12,0,1,2,26,0,0,40,9,0
746,1,1014860,1,1,1,40,0,0,0,8,0,0,38,9,0
747,1,1014862,1,1,1,40,0,0,0,44,1,0,64,9,0
748,1,1014863,0,1,5,12,0,2,7,10,0,0,49,9,0
749,1,1014865,1,1,1,40,0,0,0,2,0,0,41,9,0
750,0,1014865,1,1,1,40,0,0,0,2,0,0,41,9,0
751,1,1014866,0,1,1,40,0,0,0,55,0,0,40,9,0
752,1,1014867,0,1,1,40,0,1,3,11,0,0,39,9,0
753,1,1014867,0,1,1,40,0,2,7,11,0,0,39,9,0
754,0,1014867,0,1,1,40,0,1,3,11,0,0,39,9,0
755,1,1014870,0,1,5,12,0,0,0,50,0,0,41,9,0
756,1,1014871,1,1,1,40,0,0,0,4,0,0,48,9,0
757,1,1014872,0,1,5,12,0,1,4,14,0,0,50,9,0
758,1,1014876,0,1,5,12,0,1,2,26,0,0,35,9,0
759,1,1014877,0,1,5,12,0,1,3,33,0,0,28,9,0
760,1,1014877,0,1,5,12,0,2,7,33,0,0,28,9,0
761,0,1014882,0,1,1,40,0,0,0,2,0,0,40,9,0
762,1,1014882,0,1,1,40,0,0,0,2,0,0,40,9,0
763,1,1014884,0,1,5,12,0,1,2,23,0,0,34,9,0
764,1,1014884,0,1,5,12,0,1,2,36,0,0,34,9,0
765,1,1014885,1,1,1,40,0,2,8,71,0,0,32,9,0
766,1,1014888,1,1,1,40,0,0,0,2,0,0,36,9,0
767,1,1014889,1,1,5,12,0,1,3,33,0,0,34,9,0
768,1,1014889,1,1,5,12,0,2,7,33,0,0,34,9,0
769,1,1014890,0,1,1,40,0,2,7,68,0,0,30,9,0
770,1,1014892,0,1,5,12,0,2,8,62,0,0,59,9,0
771,1,1014895,1,1,1,40,0,0,0,60,0,0,48,9,0
772,1,1014898,0,1,1,40,0,1,2,38,0,0,35,9,0
773,1,1014899,0,1,5,12,0,1,2,25,1,0,40,9,0
774,1,1014900,1,1,1,40,0,0,0,61,0,0,44,9,0
775,1,1014901,0,1,5,12,0,1,4,14,0,0,34,9,0
776,0,1014901,0,1,5,12,0,1,4,14,0,0,34,9,0
777,1,1014902,0,1,5,12,0,0,0,60,0,0,45,9,0
778,1,1014902,0,1,18,42,1,0,0,60,0,2,45,9,0
779,1,1014907,0,1,5,12,0,1,4,32,0,0,47,9,0
780,1,1014909,1,1,5,12,0,0,0,50,0,0,36,9,0
781,1,1014911,0,1,1,40,0,1,2,30,0,0,48,9,0
782,1,1014912,0,1,1,40,0,2,6,73,0,0,59,9,0
783,1,1014912,0,1,1,40,0,2,6,70,0,0,59,9,0
784,1,1014915,0,1,5,12,0,2,8,62,0,0,56,9,0
785,1,1014917,0,1,5,12,0,2,8,62,0,0,56,9,0
786,1,1014919,0,1,5,12,0,1,4,38,0,0,44,9,0
787,1,1014921,0,1,5,12,0,0,0,51,0,0,39,9,0
788,1,1014922,0,1,5,12,0,1,2,25,1,0,47,9,0
789,1,1014923,0,1,1,40,0,2,8,64,0,0,47,9,1
790,1,1014923,0,1,1,40,0,2,8,64,0,0,47,9,0
791,1,1014923,0,1,1,40,0,2,7,64,0,0,47,9,1
792,1,1014924,0,1,5,12,0,1,4,23,0,0,35,9,0
793,1,1014925,1,1,5,12,0,1,4,32,0,0,44,9,0
794,1,1014926,0,1,1,40,0,2,8,62,0,0,45,9,0
795,1,1014928,0,1,5,12,0,1,4,38,0,0,46,9,0
796,1,1014928,0,1,5,12,0,1,4,31,0,0,46,9,0
797,1,1014930,0,1,1,40,0,1,2,38,0,0,44,9,0
798,1,1014931,1,1,5,12,0,1,9,31,0,0,45,9,0
799,1,1014931,1,1,5,12,0,1,9,14,0,0,45,9,0
800,1,1014934,1,1,1,40,0,0,0,2,0,0,43,9,0
801,1,1014934,1,1,7,13,0,0,0,2,0,0,43,9,0
802,1,1014935,0,1,1,40,0,0,0,49,0,0,42,9,0
803,0,1014935,0,1,1,40,0,0,0,49,0,0,42,9,0
804,1,1014938,0,1,5,12,0,1,4,31,0,0,42,9,0
805,1,1014939,1,1,5,12,0,0,0,39,0,0,38,9,0
806,1,1014940,0,1,5,12,0,1,2,14,0,0,38,9,0
